,Unnamed: 0,ACT_cnt,Rep_cnt,ACT_text_abuse_prob,Rep_ID,rounds,abusive_speech,counter_speech,label,rep_support_final,rep_abusive_final,rep_category_notes,ACT_text_notes,rep_notes
2898,6540,ACT_4400,reply_1,0.64608359,1491559401282588672,R6,I have always respected [CLUB] as a club but after playing [PLAYER] I never want to see them win a game again. Zouma deserves the book thrown at him and should be facing jail. Takes a coward to hit a defenceless animal.,[USER] [CLUB] [PLAYER] Yep cos he took a bloody M16 and killed another human being.,disagrees_with_the_post,no,no,,,
2899,1936,ACT_5408,reply_1,0.92468244,1490992283952779264,R4,Omg i am disgusted by [PLAYER] kicking a cat!! Thats is not alright. He is a absolutely vile😡⚒️,[USER] [PLAYER] I feel I can't watch him play again!,agrees_with_the_post,no,no,,,
2900,1635,ACT_4507,reply_1,0.70805144,1487767014810730496,R4,People defending [PLAYER] are actual cunts. What he has done is attempt to rape and beat his girlfriend. That voice note is clear as day. No excuses!!!!,[USER] [PLAYER] Wait!! There are people defending him? 😳,agrees_with_the_post,no,no,,,
2901,4679,ACT_3395,reply_1,0.99088585,1443691549657911296,R1,[PLAYER] Come to istanbul son of a bitch,"[USER] [PLAYER] He will come for brake your ass ,be patient ...",disagrees_with_the_post,no,no,,,
2903,6757,ACT_4906,reply_2,0.79061228,1496662196125720320,R6,[PLAYER] [CLUB] [BODY] Naughty [URL],[USER] [PLAYER] [CLUB] [BODY] So clear of the Big Shaw,disagrees_with_the_post,no,no,,,
2904,2768,ACT_3491,reply_2,0.87976927,1439307032486715392,R5,How do Everton fans still rate [PLAYER] he’s pure and utter shite,"[USER] [PLAYER] He has been coasting for a while, super talented though.",disagrees_with_the_post,no,no,,,
2905,4693,ACT_4009,reply_1,0.70567626,1482683600155947008,R1,[PLAYER] is a cheat,[USER] [PLAYER] Because he doesn’t like being picked up?,agrees_with_the_post,no,no,,,
2906,1125,ACT_2972,reply_1,0.84152281,1480498932606251008,R4,No one is hopeful that overpaid useless fraud of a footballer wears the shirt or the armband again [PLAYER] is the worst centre back and captain this club has ever seen he’s not even good enough for Bolton the only thing he should be doing is rotting in a Greek jail,[USER] [PLAYER] free us from maguire mcfred rashford and the rest💀💀,agrees_with_the_post,no,no,,,
2907,2462,ACT_2179,reply_1,0.84673798,1482424236992081920,R5,you are the world's biggest wetty [PLAYER],[USER] [PLAYER] I'd absolutely love to two foot the prick,disagrees_with_the_post,no,no,,,
2908,381,ACT_877,reply_1,0.78318495,1431300383717085184,R4,"[CLUB] Offer [PLAYER] a deal , so•n• of bi•t•c••h !",Thanks lads [CLUB] ❤️,agrees_with_the_post,no,no,,,
2909,3130,ACT_5280,reply_1,0.99554008,1485855660680126464,R5,Fuck off [PLAYER],[USER] [PLAYER] Why are you fussing my man????? 😡😡😡,disagrees_with_the_post,no,no,,,
2910,261,ACT_546,reply_1,0.9603467,1482395680832430080,R4,[PLAYER] biggest one trick pony you could ever see.. enjoy the loss you daft cunt 😂😂😂 #SaintsFC,[USER] [PLAYER] Hahaha look at you what a sad life grow a pair you bellend,agrees_with_the_post,no,no,,,
2911,3048,ACT_4945,reply_2,0.94871312,1461066084837167104,R5,[PLAYER] Wish this was my arsehole,[USER] [PLAYER] Bro ???????,disagrees_with_the_post,no,no,,,
2912,4914,ACT_364,reply_9,0.87911791,1487735508352524288,R6,As a Manchester United fan I will be disgusted if [PLAYER] ever plays for us again. Show him the door [CLUB] #MUFC,[USER] [PLAYER] [CLUB] Still cheer when Ronaldo scores tho🤔,disagrees_with_the_post,no,no,,,
2913,6193,ACT_3415,reply_1,0.65571868,1492477612517740288,R6,[PLAYER] come and kick my cat and see how that works out for you! I hope every player of every team you play against tackles you in the head in every match,[USER] [PLAYER] Just see how vile your heart is. You want players to kick him in the head and you say you don’t have another agenda ? Hazard also kicked a defenseless ball boy. Where is your tweet against it?,disagrees_with_the_post,no,no,,,
2914,846,ACT_2155,reply_1,0.89733201,1491795245730004736,R4,[PLAYER] finally showed he’s a Muslim after all…fake propaganda …what about terrorism by your coreligionists u moron? Have u ever condemned? The video u shared is a false representation and nobody was hurt while Muslims stone pelted injuring number of people,Do u even know what issue is? Moron is supporting an Islamist extremist cause in secular schools…[PLAYER] is an Islamic extremist standing with those who spread law and anarchy in india….,agrees_with_the_post,no,yes,,,
2915,6323,ACT_3708,reply_3,0.78032297,1489661838409228288,R6,"[PLAYER] How about keeping more than one Clean Sheet mf? If you're put in the transfer list, nobody, I mean, NO[BODY]YYY is gonna come in for you. That's how shit you are.",[USER] [PLAYER] You need to shut up MF,disagrees_with_the_post,no,no,,,
2916,2182,ACT_929,reply_2,0.99118233,1488889096856489984,R5,"Oh how nice it must be to be a footballer, any regular person does this and they’re locked up for sure… [PLAYER] you belong on a kennel you fucking dog. #sendhimtojail #equalrights #disgusting [URL]",[USER] [PLAYER] Every person can get bail it depends on how they bail works,disagrees_with_the_post,no,no,,,
2917,3530,ACT_15,reply_1,0.92433846,1497585140704452608,R3,"If [PLAYER] doesn't score today, call me a pig pig 🐖🐷🐷🐷.",[USER] [PLAYER] Huh 😂 wait,disagrees_with_the_post,no,no,,,
2918,5807,ACT_2583,reply_2,0.64213955,1453861192196370432,R6,WE DONT WANT YOU AT OUR [CLUB] ANYMORE [PLAYER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] [PLAYER],[USER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] Remove Mahrez and you’re spot on,agrees_with_the_post,no,no,,,
2919,6324,ACT_3711,reply_1,0.67940527,1503852714769498112,R6,[PLAYER] bro become a fucking teacher if u love kids so much. You should be in prison not greenwood,[USER] [PLAYER] You are an absolute idiot. Delete your account. Trying to stick up for an abuser disgusting.,disagrees_with_the_post,no,no,,,
2920,6217,ACT_3438,reply_6,0.59225136,1434594419651530752,R6,[PLAYER] get back to playing or are you worried you can't get in team haaaa enjoy your self isolation.............lazy arse COYB,[USER] [PLAYER] Is right Yerry lad absolutely fucking shocking a player is enjoying his life while there’s an international break,disagrees_with_the_post,yes,no,,,
2921,533,ACT_1358,reply_1,0.79922622,1491465122895872000,R4,Well done Adidas. I would hope that if [PLAYER] has any other sponsors they kick him out as violently as he kicked that poor cat. [CLUB] the fact that you haven’t suspended that disgusting individual is absolutely shameful. Suggest your board grow a pair.,[USER] [PLAYER] [CLUB] Vitality chopped westham too. Good for them,agrees_with_the_post,no,no,,,
2922,1002,ACT_2590,reply_1,0.97400326,1490986933991837696,R4,And this my fellow humans is a prime example of the utterly vile people that we are inflicted with in a daily basis. I would hope that someone kicks the living 💩 out of this excuse of a human being. [PLAYER] you are a disgrace to humanity.,[USER] [PLAYER] Disgusting 🤬🤬,disagrees_with_the_post,no,no,,,
2923,4897,ACT_358,reply_9,0.61628234,1489576927044128768,R6,[PLAYER] Get out my clurb,[USER] [PLAYER] Sam go for English lessons daily,disagrees_with_the_post,no,no,,,
2924,5011,ACT_573,reply_1,0.66723329,1430639874319822848,R6,Off you pop [PLAYER] [URL],[USER] [PLAYER] Will bench Leno before Christmas. Pin the tweet.,agrees_with_the_post,no,no,,,
2925,865,ACT_2204,reply_1,0.99516678,1503853216462774272,R4,Foolish motherfucker and u even have the guts to complain about playing time..you are a bastard [PLAYER],[USER] [PLAYER] Reported,disagrees_with_the_post,no,no,,,
2926,3578,ACT_260,reply_1,0.83118677,1495419928979066880,R3,"Get [PLAYER] out of [CLUB] now. Not after the game, now! He's fcuking hideous and a danger to us.",[USER] [PLAYER] [CLUB] You see that pass from him ? 🤣,agrees_with_the_post,no,no,,,
2927,4730,ACT_52,reply_20,0.51904172,1491194723821756416,R6,"My I ask [CLUB] why coward, cat beater [PLAYER] is playing tonight?",[USER] [CLUB] [PLAYER] A question we are all asking. I find West Ham's lack of integrity & morals quite shocking.,agrees_with_the_post,no,no,,,
2928,2644,ACT_2936,reply_2,0.74353194,1469805663824011264,R5,[PLAYER] Your nightmare [URL],[USER] [PLAYER] Grow up,disagrees_with_the_post,no,no,,,
2929,715,ACT_1806,reply_1,0.98147893,1434558381885431808,R4,Danny ings might be a prick but how the fuck did [PLAYER] make the England squad ahead of him he’s absolute dog shit,[USER] [PLAYER] By being better in every way? Maybe that.,agrees_with_the_post,no,no,,,
2930,6958,ACT_5325,reply_17,0.7080335,1491198207828774912,R6,Someone just sent me the full video. Disgusting. Hope you lose everything [PLAYER] & are prosecuted. Hope that poor cat is with decent humans now. Bollocks to you too [CLUB] if you’re playing him tonight. Bollocks to football for now in fact if this is the case.,[USER] a much better 'football' story! 👍 [URL],disagrees_with_the_post,no,no,,,
2931,1682,ACT_4636,reply_1,0.9746182,1487798655935524864,R4,"[PLAYER] you spelt it wrong you clown,just like your goalkeeping not good enough",[USER] [PLAYER] Or he spelled it the Spanish way? Bilingual people do tend to mix languages #Spanglish,disagrees_with_the_post,no,no,,,
2932,4765,ACT_150,reply_7,0.6980474,1431614500747321088,R6,[PLAYER] Dead to me now pal Gone from one of my favourites to a nothing person to me Hope you get relegated,"[USER] [PLAYER] Maybe when you’re a bit older, and have more life experience, you’ll look back on comments like this and think what a fool you were.",disagrees_with_the_post,no,no,,,
2933,5451,ACT_1651,reply_2,0.66999972,1432076781021016064,R6,[PLAYER] Destroy the little fanny,[USER] [PLAYER] That’s all your lot are good for. Piss poor hit and hope football with some violence mixed in. Fucking dreadful 😆,disagrees_with_the_post,no,no,,,
2934,3276,ACT_1096,reply_5,0.9952023,1491176545482063872,R5,You disgust me [PLAYER] - you are the lowest of the low and should face charges for what you have done. Horrific animal abuse. Complete scumbag,[USER] [PLAYER] And to be so monumentally thick as to post it online. His brain cell must be lonely. What a prick.,disagrees_with_the_post,no,no,,,
2935,7045,ACT_5481,reply_1,0.59838027,1444803337665265664,R6,"[PLAYER] [CLUB] Seriously, people directly messaging our players abuse need to do one. Like properly fuck off. By all means complain and moan on here or whatever but have some class lads. Not directly to them like this.",[USER] [USER] [PLAYER] [CLUB] Unfortunately we have too many entitled wanna be keyboard gangsters who use social media to hide behind shitty comments.,disagrees_with_the_post,no,yes,,,
2936,5247,ACT_1116,reply_1,0.56726521,1435605255979290624,R6,"[USER] [BODY] [PLAYER] ur club pays phil jones 110k a week, shut up",[USER] [USER] [BODY] [PLAYER] Spend absurd amount of oil money still and can't win a Champions League.Ur club success are comparable to that of Arsenal lol,disagrees_with_the_post,no,no,,,
2937,3302,ACT_1528,reply_3,0.99829417,1487709948569997312,R5,Go to hell [PLAYER] .. arsehole,[USER] [PLAYER] This is a disturbing pattern with him and this latest one is even more despicable. [URL],agrees_with_the_post,no,no,,,
2938,1690,ACT_4671,reply_1,0.98101634,1489353052045946880,R4,[PLAYER] Sick and vile,[USER] [PLAYER] I don't get it? No rivalry there that I can think of,disagrees_with_the_post,no,no,,,
2939,4320,ACT_4370,reply_1,0.99804795,1502727347174260736,R3,You’re actually just a cunt [PLAYER],[USER] [PLAYER] Starts because captain,disagrees_with_the_post,no,no,,,
2940,5553,ACT_1968,reply_5,0.56587368,1439757437322551296,R6,[PLAYER] One day I'll be like u mo!!!!,[USER] [PLAYER] Good luck keep working on yourself,disagrees_with_the_post,no,no,,,
2941,4942,ACT_426,reply_7,0.97983116,1490993037467602688,R6,Not even sharing the video of that disgrace [PLAYER] booting about a cat. Actually disgusting. Prick.,[USER] [PLAYER] Sickening behaviour. I hope someone snaps his leg in his next match,disagrees_with_the_post,no,no,,,
2942,3267,ACT_992,reply_3,0.8934989,1480832531226370048,R5,[PLAYER] Time to go cenk?,"[USER] [PLAYER] big eagle cenk you should stop sluggishing everton, the little club that escorts the premier league now",disagrees_with_the_post,no,no,,,
2943,2115,ACT_566,reply_2,0.9985593,1487726004219133952,R5,Off you fuck you little prick [PLAYER],"[USER] [PLAYER] Ash told me about this earlier, I think we got 1 second into the recording and turned it of, he’s vile",agrees_with_the_post,no,no,,,
2944,4308,ACT_4325,reply_1,0.72612685,1486420236203139072,R3,It’s absolutely disgusting and inexcusable to see [PLAYER] socialising and taking pictures with vile antisemite Wiley,"[USER] [PLAYER] His excuse is absolute rubbish. How did he not know?  He’s either ignorant and completely detached from the world, or he doesn’t care about Wiley’s comments. Either way, how on earth could we let a man like that dictate anything?",disagrees_with_the_post,no,no,,,
2945,471,ACT_1120,reply_1,0.96434736,1492246910140391424,R4,[PLAYER] You are a DISGUSTING excuse for a human being ! Anyone who abuses animals says VOLUMES about who they really are!! Your brother video taping? Black lives matter and SO DO ANIMALS!!! You are only sorry you got caught! SHAME ON YOU!😠 #animalslivesmatter #RSPCA #KARMA 😤,[USER] [PLAYER] Your comments are nothing but utter nonsense. We value human beings more than a stupid Cat. Shane in you for your clueless comments.,agrees_with_the_post,no,no,,,
2946,1662,ACT_4581,reply_1,0.99315017,1487759158115975168,R4,#masongreenwood #MasonGreenwoodOUT You are a pathetic lowlife scumbag. your a piece of sh*t. the actions you have taken are disgusting and indefensible. If justice is served then you will be behind bars and never see the pitch again. [PLAYER]. Take a stance [CLUB],[USER] [PLAYER] [CLUB] Stfu bitch,agrees_with_the_post,no,no,,,
2947,5024,ACT_591,reply_2,0.72748542,1437870150166921216,R6,"[PLAYER] [USER] once again you have hurt me, i will never trust you ever again!",[USER] [PLAYER] [USER] you're work rate is elite tbf,disagrees_with_the_post,no,no,,,
2948,2379,ACT_1798,reply_2,0.92611438,1487839658184781824,R5,"DREADFUL, HORRID, DISGUSTING, REVOLTING AND VILE MASON GREENWOOD #AyosTake on some shocking news today re [CLUB] star boy [PLAYER] BOOT THIS IMBECILIC MORON OUT OF MY [CLUB] AND SENT TO PRISON [USER] [URL]",[USER] [USER] [CLUB] [PLAYER] [USER] Career way just dey start don end,agrees_with_the_post,no,no,,,
2949,3132,ACT_5281,reply_2,0.93112111,1471198799842398208,R5,"hi [PLAYER] i am currently squeezing out the fattest fucking shit of my life, my asshole is being tore. have a good day(:",[USER] [PLAYER] WTF,disagrees_with_the_post,no,no,,,
2950,4608,ACT_5065,reply_1,0.97694457,1428438301388820480,R2,[PLAYER] is sooo 💩💩💩💩 #THFC,[USER] [PLAYER] He might not be playing great but probably no need to tag him in the tweet,disagrees_with_the_post,yes,no,,,
2951,1999,ACT_22,reply_2,0.77259827,1491076276010242048,R5,I have not seen the Zouma video so I know I shouldn’t comment but na  Animal cruelty is a sin I can never forgive  Fuck you [PLAYER],"[USER] [PLAYER] Okay saint, don't forgive Zouma.",disagrees_with_the_post,no,no,,,
2952,3683,ACT_884,reply_1,0.95275319,1459874686070886400,R3,[PLAYER] [USER] Fuck off man!! Is not profesional playing with Gales after long time not playing for the club that pays you tons of money. You don't have any respect to the club your work for.,[USER] [PLAYER] [USER] Mate it’s because little ratty fans like u treat him like this in wales he is a god u need to learn some respect,disagrees_with_the_post,yes,no,,,
