Unnamed: 0,JB_review,ACT_ID,ACT_cnt,Rep_ID,Rep_cnt,ACT_text,ACT_text_normalised,rep_text,Rep_text_normalised,ACT_text_notes,reply category,JB reply category,reply support,JB reply support,reply abusive,JB reply abusive,rep_text_notes
343,non-priority,1496597084857905165,ACT_198,1496603586373074948,reply_1,@HKane just fuck off mate. Don’t wait around and waste your career.,[PLAYER1] just fuck off mate. Don’t wait around and waste your career.,@Stevieboi696969 @HKane Lmao thats true @HKane just go lad don’t expect suttin from these man,[USER1] [PLAYER1] Lmao thats true [PLAYER2] just go lad don’t expect suttin from these man,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
453,non-priority,1487701102829129729,ACT_255,1487701472674553858,reply_1,"Scumbag @masongreenwood 😠 Hope Harriet gets the help she needs. Mason going down for a long time, career over ❌","Scumbag [PLAYER1] 😠 Hope Harriet gets the help she needs. Mason going down for a long time, career over ❌",@frodo0905 @masongreenwood Im so appalled reading it its disgusting!!!,[USER1] [PLAYER1] Im so appalled reading it its disgusting!!!,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
460,non-priority,1495419760238112773,ACT_260,1495419928979066887,reply_1,"Get @awbissaka out of @ManUtd now.
 

 Not after the game, now!
 

 He's fcuking hideous and a danger to us.","Get [PLAYER1] out of [CLUB] now. Not after the game, now! He's fcuking hideous and a danger to us.",@Gerry_Deakin @awbissaka @ManUtd You see that pass from him ? 🤣,[USER1] [PLAYER1] [CLUB] You see that pass from him ? 🤣,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
480,non-priority,1431337210498797575,ACT_268,1431340673219940356,reply_1,@ag0nyCS @TimelineCR7 @premierleague @ManUtd @Cristiano Asshole it's a joke,[USER1] [USER2] [BODY] [CLUB] [PLAYER1] Asshole it's a joke,@therealbluefan @TimelineCR7 @premierleague @ManUtd @Cristiano It always is a joke when u realise u are wrong. https://t.co/61ZwSaqxbx,[USER1] [USER2] [BODY] [CLUB] [PLAYER1] It always is a joke when u realise u are wrong. [URL],,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
1007,non-priority,1490863992859942912,ACT_386,1490864162607857667,reply_1,"Shame on you @KurtZouma. Indefensible behavior. Vile, vile man.","Shame on you [PLAYER1]. Indefensible behavior. Vile, vile man.","And while we are on it, fuck you @masongreenwood","And while we are on it, fuck you [PLAYER1]",,agrees_with_the_post,agrees_with_the_post,no,no,no,yes,
1022,non-priority,1435268011657768970,ACT_396,1435268089352962051,reply_1,@ManUtd @Cristiano He’s a fraud,[CLUB] [PLAYER1] He’s a fraud,@JoeAfc1 @ManUtd @Cristiano They deleted,[USER1] [CLUB] [PLAYER1] They deleted,,other,other,no,no,no,no,
1075,non-priority,1442075089177092097,ACT_429,1442076160205017089,reply_1,Fucking hell @B_Fernandes8 https://t.co/lfsrFfVi4v,Fucking hell [PLAYER1] [URL],@bashy_mc @B_Fernandes8 Glad youre okay. That ball was travelling at a rate of knots,[USER1] [PLAYER1] Glad youre okay. That ball was travelling at a rate of knots,,disagrees_with_the_post,other,no,no,no,no,
1620,non-priority,1466534289114337288,ACT_761,1466535221000646671,reply_1,Get the fuck outta our club @Auba useless player fuvk yah!!!!,Get the fuck outta our club [PLAYER1] useless player fuvk yah!!!!,@dammyhilux @Auba 😂 sh*** club,[USER1] [PLAYER1] 😂 sh*** club,,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
1937,non-priority,1466520273872736264,ACT_881,1466525640258109443,reply_1,". @mctominay10 and @Fred08oficial are just spectators, absolutely useless",". [PLAYER1] and [PLAYER2] are just spectators, absolutely useless",@_OmarHashem7 @mctominay10 @Fred08oficial Subs lining up one will be coming off,[USER1] [PLAYER1] [PLAYER2] Subs lining up one will be coming off,,other,other,no,no,no,no,
2419,non-priority,1487721856195088384,ACT_1112,1487736630672826368,reply_1,"Fucking sick bastard, lets see what more get done sick cunt should get killed #rapist #masongreenwood #Disgusting #Manchester #manutd @masongreenwood hope you get the worst","Fucking sick bastard, lets see what more get done sick cunt should get killed #rapist #masongreenwood #Disgusting #Manchester #manutd [PLAYER1] hope you get the worst","@arron_barker5 @masongreenwood Nothing will happen. There's no video evidence of him hitting her and that voice could be anyone. I think it is him though! The rest of that audio will come out in court, might prove something. Club needs to act now though, not til he's found innocent, which will happen.","[USER1] [PLAYER1] Nothing will happen. There's no video evidence of him hitting her and that voice could be anyone. I think it is him though! The rest of that audio will come out in court, might prove something. Club needs to act now though, not til he's found innocent, which will happen.",,disagrees_with_the_post,agrees_with_the_post,no,no,no,no,
2435,non-priority,1492507934592585734,ACT_1125,1492511307022671872,reply_1,So predictable it hurts. C'mon @HarryMaguire93 Dont let me down on this 3 fold you fucking fridge ed.,So predictable it hurts. C'mon [PLAYER1] Dont let me down on this 3 fold you fucking fridge ed.,"@danketch22 @HarryMaguire93 Haha. Were you in O'Neils? Walked past, Sue I saw you and Soph","[USER1] [PLAYER1] Haha. Were you in O'Neils? Walked past, Sue I saw you and Soph",,agrees_with_the_post,other,no,no,no,no,
2472,non-priority,1500815647005196290,ACT_1150,1500821064070410247,reply_1,Proved me wrong @JHenderson my fucking captain.. Brendan is a clown https://t.co/VUtJU1xtSC,Proved me wrong [PLAYER1] my fucking captain.. Brendan is a clown [URL],@LegendEskimoBoy @JHenderson Clint Dempsey though 🤔,[USER1] [PLAYER1] Clint Dempsey though 🤔,,other,other,no,no,no,no,
2487,non-priority,1434127000416014336,ACT_1163,1434127544190574594,reply_1,@PalashRawat5 @spurs________ @berkshirebeast @ThfcShelfside @England @HKane Just waffle. That’s Ronaldo in finals you spastic https://t.co/qtHZknbRDH,[USER1] [USER2] [USER3] [USER4] [BODY] [PLAYER1] Just waffle. That’s Ronaldo in finals you spastic [URL],@LuhgMax @spurs________ @berkshirebeast @ThfcShelfside @England @HKane Very cutely cropped screenshot 🤡70% of those goals are of pre-season shields and Club world Cup matches vs Al Alhi and Gremio,[USER1] [USER2] [USER3] [USER4] [BODY] [PLAYER1] Very cutely cropped screenshot 🤡70% of those goals are of pre-season shields and Club world Cup matches vs Al Alhi and Gremio,,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
2803,non-priority,1472490819185561600,ACT_1244,1472673911670284294,reply_1,@OficialCedric @premierleague I don’t really like you tbh,[PLAYER1] [BODY] I don’t really like you tbh,@PhilDunphyNDTV @OficialCedric @premierleague Unfollow so,[USER1] [PLAYER1] [BODY] Unfollow so,not abusive,agrees_with_the_post,disagrees_with_the_post,no,no,no,no,
2824,non-priority,1456778197073342469,ACT_1256,1456778461641678850,reply_1,"Fuck you @JackGrealish you big prick 😂 
 

 Left us when we were flying… now we’re clueless, you’re playing shite, city don’t need you and the general public have forgotten you exist… 
 

 Ripped the heart straight out of the movement of Aston Villa, and it’s clear as day… 🤦🏻‍♂️#avfc","Fuck you [PLAYER1] you big prick 😂 Left us when we were flying… now we’re clueless, you’re playing shite, city don’t need you and the general public have forgotten you exist… Ripped the heart straight out of the movement of Aston Villa, and it’s clear as day… 🤦🏻‍♂️#avfc",@frazavfc @JackGrealish Why would he want to play for this clown?,[USER1] [PLAYER1] Why would he want to play for this clown?,,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
2957,non-priority,1483558972481318915,ACT_1342,1483559134494658563,reply_1,That cameo 😂😂😂😂😂😂 you fucking pussy @TimoWerner,That cameo 😂😂😂😂😂😂 you fucking pussy [PLAYER1],@norbert_sanders @TimoWerner He was the best player? Mad threat,[USER1] [PLAYER1] He was the best player? Mad threat,,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
3366,non-priority,1482352263079370752,ACT_1547,1482354100020912137,reply_1,Kevin you dog!! @DeBruyneKev,Kevin you dog!! [PLAYER1],@ACOLE51 @DeBruyneKev Fu and f city,[USER1] [PLAYER1] Fu and f city,not abusive,other,other,no,no,no,no,
3417,non-priority,1465064784861315077,ACT_1579,1465067904240599042,reply_1,@Calteck10 You ldiot man stop tryna beg it 😭😭 its been so long now that your shooting has been shit. But you’ve done nothing about it. Go train and improve yourself,[PLAYER1] You ldiot man stop tryna beg it 😭😭 its been so long now that your shooting has been shit. But you’ve done nothing about it. Go train and improve yourself,@Ahlzzzzz @Calteck10 I'm sure he's scared,[USER1] [PLAYER1] I'm sure he's scared,,other,disagrees_with_the_post,no,no,no,no,
3655,non-priority,1472640659639123968,ACT_1603,1472640761577578497,reply_1,"Also, hope you have long lasting Covid effects you prick @VirgilvDijk. Got me fkn bagged for no reason. Wanker","Also, hope you have long lasting Covid effects you prick [PLAYER1]. Got me fkn bagged for no reason. Wanker",@CaIIumlfc10 @VirgilvDijk you're going again,[USER1] [PLAYER1] you're going again,,other,disagrees_with_the_post,no,no,no,no,
4144,non-priority,1491316224273563648,ACT_1864,1491433924597534721,reply_1,Let’s wait till summer and see the rebuild they’re talking about . But with this set of useless players that we have like @HarryMaguire93 and the rest . I can’t imagine how Maguire managed to be a professional footballer . The idiot should be a royal guard in England.,Let’s wait till summer and see the rebuild they’re talking about . But with this set of useless players that we have like [PLAYER1] and the rest . I can’t imagine how Maguire managed to be a professional footballer . The idiot should be a royal guard in England.,@msbm39 @HarryMaguire93 I don’t have the patience bro.,[USER1] [PLAYER1] I don’t have the patience bro.,,disagrees_with_the_post,agrees_with_the_post,no,no,no,no,
4562,non-priority,1488546662595235841,ACT_2085,1488703500515102720,reply_1,"@ManUtd @B_Fernandes8 shame on you guys still following the Rapist, woman abuser. You should boycott Greenwood. #shameonyou https://t.co/XYkiqDsnS6","[CLUB] [PLAYER1] shame on you guys still following the Rapist, woman abuser. You should boycott Greenwood. #shameonyou [URL]",@B_Fernandes8 @rioferdy5 @AT13Oficial @ManUtd By following Greenwood it send a message to all Manutd fan that these people still support the kind of activity done by Jason WomanAbuser . Shame on you guys. #Shameonu. @BBCNews,[PLAYER1] [USER1] [PLAYER2] [CLUB] By following Greenwood it send a message to all Manutd fan that these people still support the kind of activity done by Jason WomanAbuser . Shame on you guys. #Shameonu. [USER2],,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
4961,non-priority,1475466547393179649,ACT_2162,1475466650929532932,reply_1,.@mctominay10 ur shit,.[PLAYE1R] ur shit,@UtdAzza @mctominay10 Clear of Jogba,[USER1] [PLAYER1] Clear of Jogba,,agrees_with_the_post,disagrees_with_the_post,no,no,no,no,
4972,non-priority,1434885152736522250,ACT_2171,1434885282218881028,reply_1,@UtdAntonio @ManUtd @vlindelof @raphaelvarane No mate he’s shit👍,[USER1] [CLUB] [PLAYER1] [PLAYER2] No mate he’s shit👍,@jack_MUFC__ @ManUtd @vlindelof @raphaelvarane We literally slabhead dfkm,[USER1] [CLUB] [PLAYER1] [PLAYER2] We literally slabhead dfkm,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
5225,non-priority,1431324949327847425,ACT_2205,1431334578485092352,reply_1,"@Pschmeichel1 @markwerkself @Cristiano @ManUtd He didn’t do what you did though, you cartwheeling blue nosed wanker 👍🏻","[USER1] [USER2] [PLAYER1] [CLUB] He didn’t do what you did though, you cartwheeling blue nosed wanker 👍🏻",@DaytrippingRed @Pschmeichel1 @markwerkself @Cristiano @ManUtd Words right out of my mouth… 👍🏻,[USER1] [USER2] [USER3] [PLAYER1] [CLUB] Words right out of my mouth… 👍🏻,,other,agrees_with_the_post,no,no,no,no,
5724,non-priority,1438085116526571524,ACT_2472,1438087834338881536,reply_1,@paulpogba Fix up bozo !,[PLAYER1] Fix up bozo !,@UtdSamm @paulpogba Jogber is finished. We need a propah English midfielder like josh brownhill or longstaff,[USER1] [PLAYER1] Jogber is finished. We need a propah English midfielder like josh brownhill or longstaff,,disagrees_with_the_post,agrees_with_the_post,no,no,no,no,
6036,non-priority,1431668291261632513,ACT_2608,1431668668648275971,reply_1,You fat motherfucker @reecejames_24,You fat motherfucker [PLAYER1],@btwntheIines @reecejames_24 Watch what you say he might push you from behind,[USER1] [PLAYER1] Watch what you say he might push you from behind,,disagrees_with_the_post,agrees_with_the_post,no,no,no,no,
6425,non-priority,1456778852290662403,ACT_2778,1456779449513484288,reply_1,Didn’t the prick say @Morgan_Sanson8 was fit to play? #avfc Morgan come tell us the truth. Hopefully the useless bastard will be sacked soon. Smithout,Didn’t the prick say [PLAYER1] was fit to play? #avfc Morgan come tell us the truth. Hopefully the useless bastard will be sacked soon. Smithout,"@GHIECO2 @Morgan_Sanson8 I’d like to hear from @fredguilbert24 too, should never have been treated badly by Smith","[USER1] [PLAYER1] I’d like to hear from [PLAYER2] too, should never have been treated badly by Smith",,other,agrees_with_the_post,no,no,no,no,
6705,non-priority,1430602748421148672,ACT_2933,1430603115418423299,reply_1,@ManUtd @paulpogba @raphaelvarane MAN SHITTY IN THE MUD,[CLUB] [PLAYER1] [PLAYER2] MAN SHITTY IN THE MUD,@UTDbonesy @ManUtd @paulpogba @raphaelvarane Oil club humbled,[USER1] [CLUB] [PLAYER1] [PLAYER2] Oil club humbled,,disagrees_with_the_post,agrees_with_the_post,no,no,no,no,
6715,non-priority,1474539923114020871,ACT_2938,1474540130308345857,reply_1,@Cristiano Your nightmare https://t.co/fVANFifMIN,[PLAYER1] Your nightmare [URL],@sonofjacob98 @Cristiano The Son of Joseph Blatter and FIFA.,[USER1] [PLAYER1] The Son of Joseph Blatter and FIFA.,,disagrees_with_the_post,other,no,no,no,no,
6717,non-priority,1492357622283988995,ACT_2939,1492357982750978049,reply_1,"Unfollowed @ManUtd on Instagram after pukeworthy rants of @paulpogba on Burka (not Hijab, moron). If your player is against my country, I won't watch your game. It is as simple as that.","Unfollowed [CLUB] on Instagram after pukeworthy rants of [PLAYER1] on Burka (not Hijab, moron). If your player is against my country, I won't watch your game. It is as simple as that.",@BheeshmPitamah @ManUtd @paulpogba Effing🤡🤡🤡,[USER1] [CLUB] [PLAYER1] Effing🤡🤡🤡,,other,agrees_with_the_post,no,no,no,no,
6776,non-priority,1431286281422524427,ACT_2965,1431286642204098569,reply_1,@ManUtd @Cristiano @Tookieknows XOOOOG SHIT LFG,[CLUB] [PLAYER1] [USER1] XOOOOG SHIT LFG,@Berfizi @ManUtd @Cristiano XOOOOG!!!!!!!!!!!,[USER1] [CLUB] [PLAYER1] XOOOOG!!!!!!!!!!!,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
6786,non-priority,1480187057863639046,ACT_2973,1480201720068194305,reply_1,@LiamCooper__ @GrahamSmyth Bowen practically kicking Meslier in the head but not involved in that passage of play? Give me a fucking break. VAR is shite 😡,[PLAYER1] [USER1] Bowen practically kicking Meslier in the head but not involved in that passage of play? Give me a fucking break. VAR is shite 😡,"@LeedsMad2012 @LiamCooper__ @GrahamSmyth Please sign & PLEASE SHARE this petition to improve referee and VAR standards!
 https://t.co/5b5tyzjnt7",[USER1] [PLAYER1] [USER2] Please sign & PLEASE SHARE this petition to improve referee and VAR standards! [URL],,other,agrees_with_the_post,no,no,no,no,
6833,non-priority,1478842938595680256,ACT_3007,1478843819760095237,reply_1,hello @HarryMaguire93 @MarcusRashford @LukeShaw23 @deanhenderson i know its you bunch of wankers get c and get out of united,hello [PLAYER1] [PLAYER2] [PLAYER3] [PLAYER4] i know its you bunch of wankers get c and get out of united,@InstincT_V9 @HarryMaguire93 @MarcusRashford @LukeShaw23 @deanhenderson Only reason Ronaldo hasn’t said anything is because he can hardly speak English,[USER1] [PLAYER1] [PLAYER2] [PLAYER3] [PLAYER4] Only reason Ronaldo hasn’t said anything is because he can hardly speak English,,other,agrees_with_the_post,no,no,no,yes,
7085,non-priority,1466080893005668357,ACT_3153,1466180430193909767,reply_1,"You are a loser @Cristiano 
 

 Factos👍 https://t.co/n70Xe6t7Ym",You are a loser [PLAYER1] Factos👍 [URL],@EleazarConnect @Cristiano U talking about 2013 and leaving out 2010...u guys are just shameless,[USER1] [PLAYER1] U talking about 2013 and leaving out 2010...u guys are just shameless,,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
